City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
923,Norman Wells,CA,2020-06-17 00:31:55,65.28,-126.83,71.6,49,40,20.8
924,Saint-Joseph,RE,2020-06-17 00:31:56,-21.37,55.62,64.4,82,75,10.29
925,Alasehir,TR,2020-06-17 00:31:56,38.35,28.52,69.89,48,0,3.0
926,Mozarlandia,BR,2020-06-17 00:31:56,-14.74,-50.57,72.52,63,5,8.66
927,Tuatapere,NZ,2020-06-17 00:30:24,-46.13,167.68,45.66,81,100,11.18
928,Kieta,PG,2020-06-17 00:31:57,-6.22,155.63,84.67,67,75,2.66
929,Kastamonu,TR,2020-06-17 00:31:57,41.5,33.67,54.93,84,0,1.07
930,Padre Bernardo,BR,2020-06-17 00:31:57,-15.35,-48.5,63.68,78,0,3.65
931,Malazgirt,TR,2020-06-17 00:31:57,39.14,42.54,55.26,70,0,3.31
932,San Cristobal,VE,2020-06-17 00:31:57,7.77,-72.22,86.0,58,40,6.93
933,Kaeo,NZ,2020-06-17 00:31:58,-35.1,173.78,64.99,78,74,5.99
934,Riohacha,CO,2020-06-17 00:30:17,11.54,-72.91,82.27,74,81,12.28
935,Miraflores,MX,2020-06-17 00:31:58,19.22,-98.81,78.8,14,5,5.82
936,Miguelopolis,BR,2020-06-17 00:31:58,-20.18,-48.03,68.0,56,0,12.75
937,Ryabovo,RU,2020-06-17 00:31:58,59.4,31.13,66.2,88,97,4.47
938,Mount Pleasant,US,2020-06-17 00:30:14,32.79,-79.86,68.0,88,90,6.93
939,Sorong,ID,2020-06-17 00:31:59,-0.88,131.25,82.8,73,9,7.43
940,Maningrida,AU,2020-06-17 00:31:59,-12.07,134.27,81.63,59,0,15.88
941,Kathu,TH,2020-06-17 00:31:59,7.92,98.33,77.0,100,40,2.24
942,Sambava,MG,2020-06-17 00:30:54,-14.27,50.17,69.84,84,31,14.03
943,Bijie,CN,2020-06-17 00:32:00,27.31,105.29,72.88,78,99,6.62
944,Khandyga,RU,2020-06-17 00:32:00,62.67,135.6,77.65,32,0,3.76
945,Fairview,US,2020-06-17 00:29:37,40.81,-74.0,72.0,53,1,9.91
946,Kavaratti,IN,2020-06-17 00:32:00,10.57,72.64,84.49,77,100,21.18
947,Cristobal Obregon,MX,2020-06-17 00:32:01,16.35,-93.53,84.2,62,75,20.8
948,Kiruna,SE,2020-06-17 00:32:01,67.86,20.23,48.2,57,0,3.36
949,Brigantine,US,2020-06-17 00:32:01,39.41,-74.36,64.4,72,1,10.29
950,Flin Flon,CA,2020-06-17 00:32:01,54.77,-101.86,73.4,43,75,6.93
951,Charlestown,AU,2020-06-17 00:32:01,-32.95,151.67,64.99,64,37,3.0
952,Ancud,CL,2020-06-17 00:32:02,-41.87,-73.82,51.01,100,90,6.93
953,Los Llanos De Aridane,ES,2020-06-17 00:32:02,28.66,-17.92,73.4,83,100,2.24
954,Les Cayes,HT,2020-06-17 00:30:06,18.2,-73.75,79.03,81,79,4.34
955,Drovyanaya,RU,2020-06-17 00:32:02,51.58,113.03,68.0,56,40,4.47
956,Stornoway,GB,2020-06-17 00:32:02,58.21,-6.39,53.6,93,100,8.05
957,Sembakung,ID,2020-06-17 00:32:03,3.82,117.25,84.07,75,3,2.3
958,Katav-Ivanovsk,RU,2020-06-17 00:32:03,54.75,58.2,54.09,90,6,4.34
959,Praya,CV,2020-06-17 00:32:03,14.92,-23.51,80.6,83,20,2.24
960,Krasnyy Chikoy,RU,2020-06-17 00:32:04,50.36,108.75,58.35,69,70,6.67
961,Panzhihua,CN,2020-06-17 00:32:04,26.59,101.71,79.81,60,87,3.56
962,Jieshi,CN,2020-06-17 00:32:04,22.81,115.83,83.98,77,4,8.79
963,Saldanha,ZA,2020-06-17 00:32:04,-33.01,17.94,51.8,66,0,1.12
964,Gbarnga,LR,2020-06-17 00:32:04,7.0,-9.47,72.86,98,86,3.06
965,Muskegon,US,2020-06-17 00:31:35,43.3,-86.13,78.8,41,1,4.7
966,Nagato,JP,2020-06-17 00:32:05,34.38,131.2,73.99,73,100,5.82
967,Mizan Teferi,ET,2020-06-17 00:30:16,6.98,35.58,61.0,90,87,2.17
968,Maryborough,AU,2020-06-17 00:32:05,-25.53,152.7,72.0,72,16,8.99
969,Port-Cartier,CA,2020-06-17 00:32:05,50.03,-66.87,69.8,37,75,14.99
970,Diapaga,BF,2020-06-17 00:32:05,12.07,1.79,83.77,54,52,9.1
971,Mandan,US,2020-06-17 00:30:15,46.83,-100.89,93.2,46,1,18.34
972,Antalaha,MG,2020-06-17 00:32:06,-14.9,50.28,69.17,84,2,11.1
973,Babynino,RU,2020-06-17 00:32:06,54.39,35.73,57.2,100,7,4.23
974,Ust-Kuyga,RU,2020-06-17 00:32:06,70.02,135.6,70.38,42,80,3.09
975,Socorro,US,2020-06-17 00:32:07,31.65,-106.3,96.8,15,40,5.82
976,Opuwo,NA,2020-06-17 00:31:16,-18.06,13.84,55.17,53,0,7.81
977,San Carlos Del Zulia,VE,2020-06-17 00:32:07,9.0,-71.91,79.57,79,100,0.34
978,San Juan,AR,2020-06-17 00:31:16,-31.54,-68.54,53.73,42,0,7.34
979,Abalak,RU,2020-06-17 00:29:59,58.13,68.59,60.03,76,63,6.53
980,Drayton Valley,CA,2020-06-17 00:32:08,53.22,-114.99,64.0,52,94,1.99
981,Tandil,AR,2020-06-17 00:30:04,-37.32,-59.13,59.0,98,100,1.99
982,Lagoa,PT,2020-06-17 00:32:08,39.05,-27.98,64.31,90,76,17.47
983,Hlotse,LS,2020-06-17 00:32:08,-28.87,28.05,32.7,81,99,2.26
984,West Bay,KY,2020-06-17 00:32:08,19.37,-81.42,84.2,83,40,8.05
985,Shaoyang,CN,2020-06-17 00:32:09,27.23,111.45,82.0,76,12,6.93
986,Pimentel,PE,2020-06-17 00:32:09,-6.84,-79.93,64.58,86,5,15.3
987,Feijo,BR,2020-06-17 00:32:09,-8.16,-70.35,74.25,77,0,1.81
988,Pokhara,NP,2020-06-17 00:32:09,28.23,83.98,75.61,72,12,2.19
989,Isangel,VU,2020-06-17 00:32:09,-19.55,169.27,80.6,74,40,17.22
990,Panguna,PG,2020-06-17 00:32:10,-6.32,155.48,79.16,77,74,0.74
991,Ahipara,NZ,2020-06-17 00:32:10,-35.17,173.17,62.65,74,97,10.16
992,Fort Nelson,CA,2020-06-17 00:31:04,58.81,-122.7,55.4,87,90,6.93
993,Berkovica,BA,2020-06-17 00:32:10,44.62,18.43,59.0,93,40,1.12
994,Karratha,AU,2020-06-17 00:32:10,-20.74,116.85,76.42,36,0,8.23
995,Lerwick,GB,2020-06-17 00:32:10,60.15,-1.15,50.0,100,93,4.7
996,Maragogi,BR,2020-06-17 00:32:11,-9.01,-35.22,75.85,86,23,11.77
997,Tacna,PE,2020-06-17 00:32:11,-18.01,-70.25,62.6,82,13,2.24
998,Waingapu,ID,2020-06-17 00:32:11,-9.66,120.26,81.5,71,100,18.5
999,Bonavista,CA,2020-06-17 00:32:11,48.65,-53.11,56.35,63,100,19.64
1000,Inta,RU,2020-06-17 00:32:11,66.03,60.17,40.33,68,0,15.73
1001,Kuvandyk,RU,2020-06-17 00:32:06,51.48,57.36,57.04,77,1,1.99
1002,Umba,RU,2020-06-17 00:32:12,66.69,34.34,45.59,82,0,5.68
1003,Prijepolje,RS,2020-06-17 00:32:12,43.37,19.64,53.6,100,100,3.36
1004,Northam,GB,2020-06-17 00:32:12,51.03,-4.22,55.99,97,100,3.0
1005,Rameswaram,IN,2020-06-17 00:32:12,9.28,79.3,84.9,73,100,16.33
1006,Asfi,MA,2020-06-17 00:31:50,32.3,-9.24,68.05,74,83,12.88
1007,Svetlogorsk,BY,2020-06-17 00:32:13,52.63,29.73,62.85,96,35,7.23
1008,Buala,SB,2020-06-17 00:32:13,-8.14,159.59,80.31,80,100,3.13
1009,La Ferte-Bernard,FR,2020-06-17 00:32:13,48.19,0.65,55.4,100,100,3.36
1010,Dirba,IN,2020-06-17 00:32:13,30.07,75.98,89.49,44,0,14.32
1011,Necochea,AR,2020-06-17 00:32:14,-38.55,-58.74,57.0,95,100,8.99
1012,Cockburn Town,TC,2020-06-17 00:30:48,21.46,-71.14,84.2,74,75,9.17
1013,Aleksandrov Gay,RU,2020-06-17 00:32:14,50.15,48.57,63.45,51,0,6.46
1014,Bambous Virieux,MU,2020-06-17 00:32:14,-20.34,57.76,69.8,83,40,13.87
1015,Bulls,NZ,2020-06-17 00:32:14,-40.17,175.38,61.0,76,82,1.99
1016,Rodeo,US,2020-06-17 00:32:15,38.03,-122.27,78.8,31,1,12.75
1017,Radnevo,BG,2020-06-17 00:32:15,42.3,25.93,62.6,100,40,4.45
1018,Skibbereen,IE,2020-06-17 00:32:15,51.55,-9.27,53.6,93,75,16.11
1019,Otrado-Kubanskoye,RU,2020-06-17 00:32:15,45.24,40.84,63.16,94,73,5.66
1020,Lobatse,BW,2020-06-17 00:32:16,-25.22,25.67,41.0,86,37,10.29
1021,Sao Gabriel Da Cachoeira,BR,2020-06-17 00:32:16,-0.13,-67.09,74.64,96,100,0.27
1022,Meerbusch,DE,2020-06-17 00:32:16,51.28,6.67,61.0,93,0,2.73
1023,Narsaq,GL,2020-06-17 00:30:14,60.92,-46.05,41.0,80,63,10.29
1024,Pointe Michel,DM,2020-06-17 00:32:16,15.25,-61.38,79.77,79,6,13.87
1025,Saint-Georges,GD,2020-06-17 00:32:17,12.06,-61.75,82.4,78,20,13.87
1026,Chapais,CA,2020-06-17 00:28:57,49.78,-74.85,77.0,30,75,10.29
1027,Ordu,TR,2020-06-17 00:28:47,40.91,37.68,66.2,100,20,1.12
1028,Talnakh,RU,2020-06-17 00:32:17,69.49,88.4,41.0,75,75,11.18
1029,Palmer,US,2020-06-17 00:32:17,42.16,-72.33,73.4,35,20,5.82
1030,Sakakah,SA,2020-06-17 00:32:17,29.97,40.21,80.6,15,0,6.93
1031,Hopewell,US,2020-06-17 00:32:18,37.3,-77.29,63.0,96,100,12.44
1032,Vostok,RU,2020-06-17 00:32:18,46.49,135.88,49.41,100,100,2.77
1033,Oktyabrskoye,RU,2020-06-17 00:32:18,43.06,44.74,64.0,88,89,4.47
1034,Camacha,PT,2020-06-17 00:32:18,33.08,-16.33,68.0,94,40,9.17
1035,Pisco,PE,2020-06-17 00:30:35,-13.7,-76.22,63.0,88,2,17.22
1036,Calatayud,ES,2020-06-17 00:32:19,41.35,-1.64,60.8,93,77,2.24
1037,Turbat,PK,2020-06-17 00:32:19,26.0,63.04,78.58,90,0,0.96
1038,Manggar,ID,2020-06-17 00:32:19,-2.88,108.27,81.36,80,98,5.53
1039,Anloga,GH,2020-06-17 00:32:19,5.79,0.9,80.6,88,40,9.17
1040,Hamilton,US,2020-06-17 00:28:36,39.18,-84.53,79.0,41,1,6.93
1041,Tromso,NO,2020-06-17 00:32:20,69.65,18.96,41.0,86,0,10.29
1042,Limbang,MY,2020-06-17 00:32:20,4.75,115.0,80.6,83,75,3.36
1043,Viedma,AR,2020-06-17 00:32:20,-40.81,-63.0,48.2,53,100,4.0
1044,Berlevag,NO,2020-06-17 00:32:20,70.86,29.09,42.46,77,100,16.04
1045,Gimli,CA,2020-06-17 00:31:03,50.63,-96.99,79.0,59,100,1.99
1046,Durango,MX,2020-06-17 00:28:05,24.83,-104.83,81.86,21,25,10.51
1047,Abu Dhabi,AE,2020-06-17 00:28:31,24.47,54.37,91.4,59,75,4.7
1048,Arthur,US,2020-06-17 00:32:21,39.71,-88.47,81.0,42,1,5.82
1049,Port Augusta,AU,2020-06-17 00:30:34,-32.5,137.77,55.0,93,0,3.36
1050,Sindhnur,IN,2020-06-17 00:32:22,15.78,76.77,79.65,70,100,14.43
1051,Kurilsk,RU,2020-06-17 00:32:22,45.23,147.88,49.17,93,100,14.56
1052,Kipushi,CD,2020-06-17 00:32:22,-11.77,27.23,46.94,81,0,4.21
1053,Fairbanks,US,2020-06-17 00:29:16,64.84,-147.72,77.0,36,40,10.29
1054,Luanshya,ZM,2020-06-17 00:32:22,-13.14,28.42,49.68,81,0,6.53
1055,Fort William,GB,2020-06-17 00:32:23,56.82,-5.11,57.0,92,100,3.04
1056,Lompoc,US,2020-06-17 00:32:23,34.64,-120.46,64.4,59,0,20.8
1057,Porto Novo,BJ,2020-06-17 00:32:23,6.5,2.6,82.4,83,20,14.99
1058,Tabou,CI,2020-06-17 00:32:23,4.42,-7.35,77.43,89,100,10.4
1059,Bayji,IQ,2020-06-17 00:32:24,34.93,43.49,81.66,25,0,10.27
1060,Qeshm,IR,2020-06-17 00:32:24,26.96,56.27,86.0,84,17,4.7
1061,Longyearbyen,SJ,2020-06-17 00:30:51,78.22,15.64,37.4,74,75,10.29
1062,Aranda De Duero,ES,2020-06-17 00:32:24,41.67,-3.69,51.26,83,2,3.02
1063,Marawi,PH,2020-06-17 00:32:25,8.0,124.29,81.0,84,44,4.0
1064,Dolzhanskaya,RU,2020-06-17 00:32:25,46.63,37.8,70.0,100,69,1.99
1065,Walvis Bay,NA,2020-06-17 00:32:25,-22.96,14.51,77.0,14,0,18.34
1066,Pangoa,PE,2020-06-17 00:32:25,-12.12,-73.0,69.01,83,54,2.04
1067,Severnoye,RU,2020-06-17 00:32:25,56.35,78.36,55.76,75,0,2.08
1068,Mount Gambier,AU,2020-06-17 00:32:26,-37.83,140.77,48.2,100,90,6.93
1069,Duvan,RU,2020-06-17 00:32:26,55.7,57.9,55.13,90,0,8.3
1070,Russell,US,2020-06-17 00:32:26,32.35,-85.2,75.2,53,1,5.82
1071,Tadine,NC,2020-06-17 00:32:26,-21.55,167.88,75.9,74,0,13.35
1072,Kankaanpaa,FI,2020-06-17 00:32:26,61.8,22.42,66.2,88,28,4.7
1073,Kapchorwa,UG,2020-06-17 00:32:27,1.4,34.45,55.36,81,39,2.91
1074,Pascagoula,US,2020-06-17 00:32:27,30.37,-88.56,86.0,42,1,3.36
1075,Guymon,US,2020-06-17 00:32:27,36.68,-101.48,91.4,21,1,21.92
1076,Sao Joao Da Barra,BR,2020-06-17 00:32:27,-21.64,-41.05,69.96,77,100,12.24
1077,Guarapari,BR,2020-06-17 00:32:28,-20.67,-40.5,68.0,94,90,10.29
1078,Nahrin,AF,2020-06-17 00:32:28,36.06,69.13,71.8,22,0,4.0
1079,Tanabe,JP,2020-06-17 00:32:28,33.73,135.37,75.2,57,75,2.24
1080,Boali,CF,2020-06-17 00:32:28,4.8,18.13,71.11,91,100,2.98
1081,Kholm,RU,2020-06-17 00:32:29,59.27,32.85,62.49,94,41,2.04
1082,Chabahar,IR,2020-06-17 00:32:29,25.29,60.64,84.74,84,12,7.52
1083,Pangnirtung,CA,2020-06-17 00:32:29,66.15,-65.71,35.11,84,63,2.44
1084,Wanning,CN,2020-06-17 00:32:29,18.8,110.4,83.23,74,71,17.49
1085,Nome,US,2020-06-17 00:30:17,64.5,-165.41,62.6,55,40,16.11
1086,Panama City,PA,2020-06-17 00:31:54,8.99,-79.52,82.4,78,100,3.36
1087,Vostochnyy,RU,2020-06-17 00:32:30,55.82,37.87,70.0,60,59,2.24
1088,Morondava,MG,2020-06-17 00:32:30,-20.28,44.28,71.74,64,0,10.04
1089,Keokuk,US,2020-06-17 00:29:05,40.4,-91.38,82.4,47,1,4.7
1090,Safranbolu,TR,2020-06-17 00:30:28,41.25,32.69,59.49,79,0,2.46
1091,Quiruvilca,PE,2020-06-17 00:32:30,-7.97,-78.2,37.71,100,69,1.74
1092,Acapulco,MX,2020-06-17 00:32:31,16.86,-99.89,86.0,79,5,11.41
1093,Sisimiut,GL,2020-06-17 00:32:31,66.94,-53.67,35.76,84,100,4.81
1094,Ola,RU,2020-06-17 00:32:31,59.58,151.28,54.23,68,26,12.15
1095,Asyut,EG,2020-06-17 00:32:31,27.18,31.18,76.39,26,0,3.76
1096,Scarborough,GB,2020-06-17 00:32:31,54.28,-0.4,54.0,95,76,3.58
1097,Alugan,PH,2020-06-17 00:32:32,12.22,125.48,84.49,72,100,4.05
1098,Pishva,IR,2020-06-17 00:32:32,35.31,51.73,77.0,25,0,4.7
1099,Batan,CR,2020-06-17 00:32:32,10.08,-83.34,82.4,83,75,2.24
1100,Deputatskiy,RU,2020-06-17 00:32:32,69.3,139.9,72.72,36,76,14.79
1101,Marmaris,TR,2020-06-17 00:32:32,36.85,28.27,73.99,82,0,4.7
1102,Lewistown,US,2020-06-17 00:32:33,40.6,-77.57,75.2,41,1,2.21
1103,Guiratinga,BR,2020-06-17 00:32:33,-16.35,-53.76,67.1,65,0,6.22
1104,Madison,US,2020-06-17 00:32:33,34.73,-86.57,75.99,60,90,5.19
1105,Shitkino,RU,2020-06-17 00:32:33,56.37,98.35,56.61,51,0,3.31
1106,Chimbote,PE,2020-06-17 00:32:34,-9.09,-78.58,62.42,89,26,8.75
1107,Ngunguru,NZ,2020-06-17 00:32:34,-35.62,174.5,64.99,78,100,5.99
1108,Batagay,RU,2020-06-17 00:30:34,67.63,134.63,76.75,33,7,10.96
1109,Ifakara,TZ,2020-06-17 00:32:34,-8.13,36.68,64.02,64,25,3.65
1110,San Policarpo,PH,2020-06-17 00:32:34,12.18,125.51,84.45,72,100,3.83
1111,Okha,RU,2020-06-17 00:32:35,53.57,142.95,41.13,91,100,7.18
1112,Buluang,PH,2020-06-17 00:32:35,13.31,123.34,87.76,57,84,0.47
1113,Mayya,RU,2020-06-17 00:32:35,61.73,130.28,73.4,43,0,4.47
1114,Dawlatabad,AF,2020-06-17 00:32:35,36.41,64.91,78.46,18,0,0.36
1115,Khilok,RU,2020-06-17 00:32:36,51.37,110.47,55.06,79,99,9.57
1116,Kuala Terengganu,MY,2020-06-17 00:32:36,5.33,103.14,78.8,88,20,3.36
1117,Iquitos,PE,2020-06-17 00:32:36,-3.75,-73.25,78.8,83,40,2.24
1118,Laguna,US,2020-06-17 00:31:15,38.42,-121.42,84.99,21,1,4.7
1119,Ambatofinandrahana,MG,2020-06-17 00:32:37,-20.55,46.8,51.6,95,33,5.12
1120,Namibe,AO,2020-06-17 00:32:37,-15.2,12.15,71.91,56,0,4.68
1121,Vieques,PR,2020-06-17 00:32:37,18.43,-65.83,82.4,78,40,10.29
1122,Liuli,TZ,2020-06-17 00:32:37,-11.08,34.63,68.58,67,29,10.69
1123,Nago,JP,2020-06-17 00:32:37,26.59,127.98,86.0,84,40,18.34
1124,Haines Junction,CA,2020-06-17 00:32:38,60.75,-137.51,60.58,46,100,6.91
1125,San Andres,CO,2020-06-17 00:31:47,12.58,-81.7,82.4,83,90,4.7
1126,Manali,IN,2020-06-17 00:32:38,13.17,80.27,86.0,74,75,5.82
1127,Bireun,ID,2020-06-17 00:32:38,5.2,96.7,78.91,73,100,6.04
1128,Valle Del Guamuez,CO,2020-06-17 00:32:39,0.45,-76.92,72.1,95,31,0.72
1129,Gravdal,NO,2020-06-17 00:32:39,68.12,13.5,50.59,76,0,8.79
1130,Naron,ES,2020-06-17 00:32:39,43.52,-8.15,59.0,93,75,3.36
1131,Nioro,GM,2020-06-17 00:30:57,13.35,-15.75,82.83,62,36,8.99
1132,Poum,NC,2020-06-17 00:28:44,-20.23,164.02,74.7,71,0,6.06
